entry,exit,n,mean,median,win,p10,p25,p50,p75,p90,ex,exw,t,hold_mean
EN3_0轴上金叉,XC_跌破MA60,142314,-0.003015674955538878,-0.04832792153852011,0.25085374594207177,-0.14472371647587992,-0.0934930451676077,-0.04832792153852011,0.000758458280370522,0.16806314160482602,-0.008249851440921833,-0.01829504322705562,-10.397666643069115,24.97286282445859
EN3_0轴上金叉,XD_ATR2倍止损,142003,-0.0019875953707159974,-0.0734398485157145,0.26002267557727654,-0.149843775104255,-0.11067848479358355,-0.0734398485157145,0.012728904635502025,0.2344650625022795,-0.007151910145241181,-0.017694652750175843,-8.310950503916475,30.952564382442624
EN3_0轴上金叉,XD_ATR3倍止损,141433,-0.0031832552779178704,-0.08539949626030952,0.3272220768844612,-0.19281919273458842,-0.14181814396237236,-0.08539949626030952,0.06454628200455148,0.2659811190353116,-0.008527213696143706,-0.018796748575985844,-7.809900760480191,39.531679311051874
EN3_0轴上金叉,XE_固定止损-5%,142362,-0.0009338749933038911,-0.05880124380205287,0.20046079712282772,-0.09719383887432216,-0.07407407407407407,-0.05880124380205287,-0.043804392201328174,0.17385739679636006,-0.006076559769414491,-0.015297518182276584,-8.467989611471976,23.82066141245557
EN3_0轴上金叉,XE_固定止损-8%,141882,-0.0016127122281045588,-0.0852018115700805,0.2685400544114123,-0.12465345754560665,-0.10114187650436882,-0.0852018115700805,0.0192921384239782,0.2248648571432305,-0.00682067478072621,-0.014999591778652632,-7.452230990059127,31.68843123158681
EN3_0轴上金叉,XE_固定止损-10%,141617,-0.0014629610655219226,-0.10215964248317178,0.3058319269579217,-0.14193336801447098,-0.11855634396245018,-0.10215964248317178,0.04693147146880983,0.24608454852939302,-0.0067597738541953865,-0.0152721224197167,-7.1606955835264,36.216428818574045
EN3_0轴上金叉,XE_固定止损-15%,141308,0.0004988369472236072,-0.07814140239661121,0.3691298440286466,-0.182708229100887,-0.1609407717541353,-0.07814140239661121,0.08011530557802471,0.2745128262777082,-0.004915593351422038,-0.015219458440227162,-6.340347590464082,45.17736433889093
EN3_0轴上金叉,XF_移动止盈8%,142417,0.0005926926102210477,-0.0447015386299382,0.33777568689131215,-0.10539290994106956,-0.0823381736176877,-0.0447015386299382,0.038124960608459046,0.1605333016465301,-0.0046465807671990985,-0.014421848089583456,-10.859486706970575,17.04528251543004
EN3_0轴上金叉,XF_移动止盈12%,141785,0.003065426839126824,-0.055596493449090234,0.3532461120710936,-0.1397130384051016,-0.11398969714010287,-0.055596493449090234,0.05668092193089658,0.212421258080687,-0.0022901443411945327,-0.012997982498397058,-8.696435108058115,27.344669746447085
EN3_0轴上金叉,XG_MACD死叉,143161,0.0008326705040019538,-0.022653700707825464,0.2923002773101613,-0.0816761097131865,-0.04888889237358052,-0.022653700707825464,0.010606036752072612,0.09701496763524964,-0.004445656140530686,-0.015352172322326893,-11.593642760226409,8.308156551015989
EN3_0轴上金叉,XH_hist连3日降,143184,-0.0004962657506025035,-0.017951974300900064,0.365194435132417,-0.08799719889872484,-0.05079861851700557,-0.017951974300900064,0.025039151596603915,0.09742520823164326,-0.005858429278287712,-0.015815677431748235,-11.496162520823276,7.228349536261034
EN4_柱连3日改善,XA_固定持有5日,5244699,0.00233582047977256,-0.0017452037359483308,0.4791474210436099,-0.07072403152151308,-0.03377111945866562,-0.0017452037359483308,0.03148807005057319,0.0758620698830204,-0.00030327644308852876,-0.0015549269757623783,-9.198254282701559,5.0
EN4_柱连3日改善,XA_固定持有10日,5234973,0.005730438416995259,-0.0006447437247151244,0.4914925062650753,-0.09816647107408345,-0.048120299456543725,-0.0006447437247151244,0.047445226526373174,0.11056512192597724,-0.00011330424939109202,-0.0019372657936094165,-8.35926233192993,10.0
EN4_柱连3日改善,XA_固定持有20日,5212842,0.012463228472047486,-0.0003700894158625845,0.4950224848556699,-0.1378787988836071,-0.06907475747367423,-0.0003700894158625845,0.07179480157033469,0.1676509439034779,-0.0002059285051936773,-0.002807152902953416,-9.457716131542874,20.0
EN4_柱连3日改善,XA_固定持有30日,5195463,0.01677274920754022,-0.0042553152634362545,0.48426790836543343,-0.16578250087616606,-0.08611603633214726,-0.0042553152634362545,0.0872727307406338,0.2088949477071614,-0.0003479385632066333,-0.003452276059826603,-9.914328124154075,30.0
EN4_柱连3日改善,XA_固定持有40日,5155383,0.022454231259553883,-0.007272758379858413,0.47726366789819497,-0.18438534623208813,-0.09744503477263644,-0.007272758379858413,0.09906000673295456,0.24567471849615977,-5.438726353239175e-05,-0.003196771124897523,-9.149237772991041,40.0
EN4_柱连3日改善,XA_固定持有60日,5105237,0.0314604381333072,-0.012121200736670112,0.4688558043436573,-0.21418370443619839,-0.11691883588756902,-0.012121200736670112,0.11824320950065803,0.30571433476039345,-0.001034302867387053,-0.004318417298459955,-10.953791748570332,60.0
