entry,exit,seg,n,mean,win,exw,t
EN1_MACD金叉,XE_固定止损-8%,测试2025-2026,75198,0.026490756061182306,0.3587728397031836,-0.011361544065882736,-3.0421889605757597
EN1_MACD金叉,XE_固定止损-10%,训练2015-2022,225903,0.012360700911872316,0.3635896822972692,-0.008432852524524555,-3.283642616268599
EN1_MACD金叉,XE_固定止损-10%,验证2023-2024,92521,0.019228915632123297,0.3537899503896413,-0.004067075452068728,-0.9849255151470152
EN1_MACD金叉,XE_固定止损-10%,测试2025-2026,74603,0.02934481962879605,0.3996219991153171,-0.01133934478116677,-2.785614993058097
EN1_MACD金叉,XE_固定止损-15%,训练2015-2022,225903,0.01443232244304589,0.41964028808825027,-0.008756887923381449,-3.125373109591097
EN1_MACD金叉,XE_固定止损-15%,验证2023-2024,92521,0.02405071915316742,0.42022892100171855,-0.0013550160960183136,-0.2753101854271113
EN1_MACD金叉,XE_固定止损-15%,测试2025-2026,73537,0.03473801889835556,0.458612671172335,-0.013251732447074864,-2.714928421220993
EN1_MACD金叉,XF_移动止盈8%,训练2015-2022,225903,0.007171082451813296,0.3655241408923299,-0.008500085794843914,-5.383356329099676
EN1_MACD金叉,XF_移动止盈8%,验证2023-2024,92521,0.002187976609008287,0.33980393640362727,-0.012146342973351522,-5.047257767609152
EN1_MACD金叉,XF_移动止盈8%,测试2025-2026,78852,0.02395824537646948,0.42718003348044437,-0.0064107298098459685,-2.946438517602
EN1_MACD金叉,XF_移动止盈12%,训练2015-2022,225903,0.01210502101646394,0.3841161914627074,-0.004844952651892866,-2.595382921529541
EN1_MACD金叉,XF_移动止盈12%,验证2023-2024,92521,0.00462553563733372,0.3751904972925066,-0.013081221293301299,-5.042238750776359
EN1_MACD金叉,XF_移动止盈12%,测试2025-2026,76914,0.029737119160299114,0.43802168655901397,-0.002667772123073324,-0.9898154400944571
EN1_MACD金叉,XG_MACD死叉,训练2015-2022,225903,0.009200687781113518,0.35170404996834925,-0.007923243708958349,-5.640491257294679
EN1_MACD金叉,XG_MACD死叉,验证2023-2024,92521,0.010041842380142437,0.32746079268490397,-0.007078600344716847,-2.828171071272635
EN1_MACD金叉,XG_MACD死叉,测试2025-2026,79545,0.016984691109199295,0.38306618894965117,-0.01127029506127239,-5.497765813674241
EN1_MACD金叉,XH_hist连3日降,训练2015-2022,225903,0.00546541382540419,0.42069383762057166,-0.010653590796696396,-6.762565777871505
EN1_MACD金叉,XH_hist连3日降,验证2023-2024,92521,0.003317027598610127,0.39174890024967307,-0.010623679022243067,-3.727470849645122
EN1_MACD金叉,XH_hist连3日降,测试2025-2026,79830,0.010803673578015444,0.44232744582237254,-0.014031360840056016,-6.2232872429458235
EN2_0轴下金叉,XA_固定持有5日,训练2015-2022,147400,0.0024358392832380077,0.49109905020352784,-0.00470727974587531,-7.770657210500599
