label,dim,grp,n,mean1,median1,win1,ex1,exw1,t1,ndays1,mean5,median5,win5,ex5,exw5,t5,ndays5,mean20,median20,win20,ex20,exw20,t20,ndays20,mean60,median60,win60,ex60,exw60,t60,ndays60
rs_mkt20,规模D5,Q5(高),182991,-0.0001734256074996665,-0.002028372837230563,0.4590116453814668,-0.0007028141408227384,-0.000769767677411437,-5.149716031569872,2830,-0.00036449337494559586,-0.00611884007230401,0.4532190107710215,-0.0030366696882992983,-0.0033005622681230307,-10.143065792727382,2830,0.004870731383562088,-0.014180575497448444,0.4479892453727232,-0.0056554460898041725,-0.006170161534100771,-10.457890781854596,2830,0.02302345260977745,-0.02663307823240757,0.4420904666700268,-0.005852797068655491,-0.006569272838532925,-7.854558787051228,2790
rs_mkt20,规模D6,Q5(高),213563,-0.000201705057406798,-0.0022222534753382206,0.4574762482265186,-0.000793261278886348,-0.0008975542150437832,-6.14337331817036,2830,-0.0006014673272147775,-0.006802682299166918,0.4495207503172366,-0.003491699229925871,-0.0038905744440853596,-12.513669795979489,2830,0.0014533589128404856,-0.016596445813775063,0.44251579159311305,-0.009785173460841179,-0.010339670814573765,-18.256121582840134,2830,0.016398664563894272,-0.03260874003171921,0.4308604858245325,-0.012608655728399754,-0.013943104073405266,-16.963401662831544,2790
rs_mkt20,规模D7,Q5(高),244751,-0.0003719263768289238,-0.002257383894175291,0.45744450482326937,-0.0010061304783448577,-0.0010146861895918846,-6.640172316429679,2830,-0.0014635002007707953,-0.007692299783229828,0.44559572790305246,-0.004505592864006758,-0.004623261280357838,-14.95338497093575,2830,-0.00024181368644349277,-0.019330497831106186,0.43529137776760873,-0.011776328086853027,-0.012177830561995506,-20.137002096166277,2830,0.012565028853714466,-0.039662107825279236,0.41752844062732136,-0.01685769110918045,-0.017804628238081932,-20.43320202699779,2790
rs_mkt20,规模D8,Q5(高),277163,-0.00042293386650271714,-0.002456980524584651,0.45672762958980817,-0.001011766609735787,-0.0011568213813006878,-7.048648616711188,2830,-0.002285442780703306,-0.008447026833891869,0.44352961975444055,-0.005009623244404793,-0.005720648914575577,-16.661333846502856,2830,-0.0031176479533314705,-0.02365780435502529,0.42365322932714683,-0.01416682731360197,-0.015953773632645607,-22.544984051224716,2830,0.002405791776254773,-0.049036212265491486,0.40255672104386575,-0.025927554816007614,-0.02772904746234417,-29.108280574525903,2790
rs_mkt20,规模D9,Q5(高),315413,-0.0005633387481793761,-0.0024389848113059998,0.4589950319105427,-0.0011931658955290914,-0.0014105283189564943,-7.464156478683692,2830,-0.0024080248549580574,-0.009266393259167671,0.4407427721748945,-0.005465332418680191,-0.006493911612778902,-16.233716977813067,2830,-0.004008234478533268,-0.024714859202504158,0.4227124436849464,-0.01616339012980461,-0.018134433776140213,-22.11853826484985,2830,-0.0025335680693387985,-0.0552845373749733,0.3944734081187959,-0.030573202297091484,-0.034043822437524796,-28.812355519563578,2790
rs_mkt20,规模D10,Q5(高),371453,-0.0004197147209197283,-0.0021543812472373247,0.46355528155648223,-0.0011083941208198667,-0.0014618673594668508,-5.768679675084612,2830,-0.0018189104739576578,-0.009740626439452171,0.44041911089693714,-0.005176097620278597,-0.006800434086471796,-12.761234634536804,2830,-0.0038502102252095938,-0.027290409430861473,0.41833287118424134,-0.016918973997235298,-0.020844213664531708,-18.509719410224633,2830,-0.009205843321979046,-0.06310974061489105,0.3810307347763474,-0.0364808589220047,-0.04136785864830017,-26.23417945699902,2790
ret20,规模D1,Q5(高),83831,0.0019018693128600717,-0.00031058015883900225,0.47794968448426,0.0013047440443187952,0.00031280165421776474,1.0932506039550811,2831,0.008861586451530457,-0.0015431932406499982,0.48242297002302253,0.0056462399661540985,0.002303009619936347,3.5005743690280795,2831,0.030727993696928024,-0.001884954166598618,0.4894132242249287,0.0222691111266613,0.01067135576158762,8.343989287865822,2831,0.0765087902545929,0.0120810242369771,0.5254437581472412,0.04835456237196922,0.033178672194480896,19.33237945395663,2791
ret20,规模D2,Q5(高),103133,0.0008463723352178931,-0.000995049485936761,0.47137191781486043,0.0004131350142415613,0.00011151485523441806,0.5356847522979299,2831,0.0038633679505437613,-0.0029717653524130583,0.47200217195272126,0.0012349581811577082,0.0005022893310524523,1.0925315440041803,2831,0.014042464084923267,-0.0061274743638932705,0.4731269331833652,0.006060448940843344,0.004156229551881552,4.919842924805541,2831,0.05118758976459503,-0.0010636590886861086,0.49582568124286497,0.021472284570336342,0.019283775240182877,15.562917284631544,2791
ret20,规模D3,Q5(高),130137,0.0004993675975129008,-0.0013947357656434178,0.4664468982687475,-4.4329142838250846e-05,-0.00011965123121626675,-0.6803945386315976,2831,0.002710963599383831,-0.0039983876049518585,0.4646795300337337,-8.281799091491848e-05,-0.00021532911341637373,-0.5454308032038614,2831,0.011897020973265171,-0.007874003611505032,0.46951289794601075,0.002027638489380479,0.0016854096902534366,2.2535746845187767,2831,0.043779030442237854,-0.009507370181381702,0.4779474264127184,0.01286736223846674,0.0125260716304183,10.043401082512684,2791
ret20,规模D4,Q5(高),155407,0.00018668202392291278,-0.0017221374437212944,0.4616008287914959,-0.00036844241549260914,-0.00036182987969368696,-2.3230771117988787,2831,0.0009116226574406028,-0.005076131317764521,0.4582805150347153,-0.0017211445374414325,-0.0017434840556234121,-5.190326823303754,2831,0.0069150314666330814,-0.012658216059207916,0.45172353883673194,-0.003123799804598093,-0.003142742207273841,-4.887975510703683,2831,0.03204995021224022,-0.021474601700901985,0.45214060120134775,0.002157721435651183,0.0020182651933282614,1.947474394505429,2791
