tag,n,nav_cagr,nav_mdd,nav_sharpe,nav_ann_arith,avg_holdings,exw1,t1,mean1,med1,win1,pf1,payoff1,exw5,t5,mean5,med5,win5,pf5,payoff5,exw10,t10,mean10,med10,win10,pf10,payoff10,exw20,t20,mean20,med20,win20,pf20,payoff20,exw40,t40,mean40,med40,win40,pf40,payoff40,exw60,t60,mean60,med60,win60,pf60,payoff60
L 深度超跌并集 | 量比>=0.7,1312246,0.24162148689551244,-0.4563160422650583,0.7906363271945341,0.2790047320123506,466.31779359430607,0.0005068282747781352,4.096612829437339,0.001234489201211879,0.0,0.48812724510112926,1.1186992521781631,1.1230752721665467,0.001868847051323946,6.483829104687849,0.005189124969236184,0.0,0.4950654121562306,1.2296617211070215,1.2319808663685698,0.0026730563037358043,6.746909858916303,0.009732289389914547,0.0011661567259579897,0.5035875274688635,1.3134085004281528,1.2786426867709086,0.002634234027959876,4.754509187074854,0.0170498795252493,0.0012004723539575934,0.5026281851394166,1.396516679053152,1.3704481509365896,-0.002424127366114743,-3.145647790843136,0.022340060416698206,-0.006443263730034232,0.480885960608397,1.3752623119769245,1.4764617083370761,-0.008375282725651394,-9.025898329382459,0.024347191949995694,-0.015847010537981987,0.46134111742199047,1.3367972907211316,1.554065981736035
L 深度超跌并集 | 量比>=0.9,899903,0.2214862346886739,-0.46752473459802246,0.743855401904957,0.26266092140257025,319.76476868327404,0.0004405639685257056,3.40026676665973,0.0015859065152074101,0.0,0.4886710537884277,1.1489634243430242,1.15232064057075,0.0016475462665880116,5.49412376997896,0.006175591345235161,0.0,0.49827037837632954,1.2723624975222556,1.2588234858539835,0.0023822567268811643,5.850133222930043,0.011456596706166614,0.002409602515399456,0.5102017338703372,1.3716683696110539,1.3002117631710037,0.001963254386365687,3.4274222469441313,0.019643739330279054,0.003048777114599943,0.5093285861780206,1.4609339166300244,1.3955662855865798,-0.0031784900468009936,-3.941737835223089,0.023300857910134608,-0.006460212869569659,0.48094887618184906,1.3885553885356212,1.490296697074775,-0.009186431658628794,-9.63853307071579,0.024116800024309763,-0.016567216254770756,0.4598699896119824,1.3308290128788511,1.5564539692050685
L 深度超跌并集 | 量比>=1.0,727403,0.19656310061353777,-0.488447844882974,0.6850826993593891,0.24213828467894002,258.4758007117438,0.0003573570394219975,2.6777660364617897,0.00175299321478336,0.0,0.48876317090196153,1.1619730510500028,1.1656619375153343,0.0013880148943910553,4.530228038654233,0.00672602389415946,0.0,0.49929395476346106,1.2954644917987868,1.2766231153455154,0.0020408209392510537,4.9851950173744255,0.012371752783500027,0.002885973663069308,0.5126625116721091,1.4022943446193976,1.3163712703942654,0.0014042145922760262,2.415680944949079,0.02107778321323019,0.0038250857032835484,0.5122216924646295,1.4966655395224298,1.4132609699240737,-0.0038563511060045958,-4.679977052916177,0.023895743110189323,-0.006355344783514738,0.4813630673911371,1.3965615322973102,1.4964820026739514,-0.009754073699402246,-10.114766266037527,0.02436037458725938,-0.016896739602088928,0.4592681080836835,1.332515248413776,1.5621626265370223
L 深度超跌并集 | 量比>=1.1,587130,0.17098777589802938,-0.5440312434710413,0.6235030075451232,0.2206835601653384,208.63274021352314,0.0002703710573522493,1.9501664362749487,0.0019274979933670082,0.0,0.48837713088776613,1.1750652114787201,1.1814142532060399,0.0010818505028540155,3.4387236990012906,0.007406302288841393,0.0003060988674405962,0.5004108421324158,1.324143000223108,1.2993310270408518,0.0015452001764568479,3.6711360460844467,0.013329623418170363,0.003316746326163411,0.5149180571880245,1.4341727086675646,1.3342458009744735,0.0007310662630919372,1.2253129723087153,0.022659481826273805,0.004577352665364742,0.5147310984516256,1.5360329714550525,1.4359076829273243,-0.0047427670941424535,-5.588264061008948,0.024516889953269512,-0.006309141870588064,0.48158575519774355,1.404790657401753,1.504072841186634,-0.010491984684945036,-10.752401133336468,0.02453989961418183,-0.017241358757019043,0.4585753010523523,1.3330893818096592,1.567328004274096
L 深度超跌并集 | 量比>=1.2,475041,0.13064501900878667,-0.6220456283605381,0.5241836804538205,0.18561918672397415,168.81387900355872,0.00012820614785022784,0.8861481239100221,0.0020596817931353485,0.0,0.4872345673286717,1.183467861136727,1.1959104336617445,0.0006138665008532186,1.9052182805656812,0.007946284563201856,0.0002816343621816486,0.500351502382405,1.3452157723139997,1.320423667045094,0.0008784195125632506,2.044852010756337,0.014112142058600062,0.0035842261277139187,0.5161655176496206,1.4586771947298731,1.3503725653128145,-0.00018110563502737103,-0.29442503104627255,0.023950206509939908,0.005098770372569561,0.5164740785352416,1.5668102266944506,1.454652584290526,-0.005783253784458576,-6.598421323853003,0.025088659384491858,-0.006224995478987694,0.48189080001794576,1.4114669100321775,1.5093788931732806,-0.011476056439633057,-11.508669792082603,0.024806610271671206,-0.017808543518185616,0.45785404731610596,1.3339802823122417,1.5730768187357054
L 深度超跌并集 | 量比>=1.5,264224,0.07969519755013366,-0.7030439842935197,0.393223313973048,0.14125450840322074,93.95407618369526,-6.543197999490562e-05,-0.39112118605470725,0.002449014672159963,0.0,0.4842772538335916,1.2049574195312704,1.2339573258170422,-0.0004697337502950761,-1.3053699894220787,0.009402665309395581,0.0,0.49970024663251755,1.3967361433377417,1.3753761430895777,-0.0008013559086564384,-1.7237543738854728,0.01637016726603914,0.004110004287213087,0.5185244282349366,1.526775648953755,1.4006387395447129,-0.0026092979917140403,-3.8538513056503088,0.027549783310247596,0.006269611418247223,0.5203227871250914,1.6500928559631474,1.5082776175404105,-0.008701467267207618,-9.204871073178202,0.026743740967451912,-0.005925911013036966,0.4829909809077354,1.4327966015375562,1.525240227104983,-0.014060219129843135,-13.115688775431792,0.026104756053457776,-0.01881379820406437,0.4561983152456773,1.3451200388797433,1.5968973731467353
L 深度超跌并集 | 量比>=2.0,117455,-0.026546223892863985,-0.8576328800437091,0.11012563744196656,0.040475740473513204,41.80726754542216,-0.0004503922001510587,-1.988218375364952,0.002559091093913466,-0.0007692164508625865,0.475923069712747,1.194187089123651,1.2671413128276117,-0.0025915584945448364,-5.825761127495448,0.009705514211608032,-0.0006293723126873374,0.4905272320742802,1.3801681110200632,1.410999125034743,-0.0038844033393254235,-6.538190866451816,0.01748800282443067,0.0029586120508611202,0.512564402710254,1.5388903699067946,1.4454625960282412,-0.006435306058907039,-7.485960985822461,0.02976631397090595,0.005423732567578554,0.5171565897583085,1.6836640470382287,1.5590391015068215,-0.012513641752782776,-11.121042272433034,0.028110985314495154,-0.005751662654802203,0.48345300204900393,1.44630586893685,1.537068612808873,-0.018535330465960564,-13.760728510200353,0.026667165685874072,-0.021226339042186737,0.4518280183710008,1.3440972390022097,1.6243715785655832
L 深度超跌并集 | 量比>=2.5,61326,-0.11879138515648913,-0.9047732398877864,-0.13257495684546067,-0.05138373233123341,21.98636526731252,-0.0008660057337327775,-3.1089336413292097,0.0019442717701005367,-0.0017148270271718502,0.4652066061753378,1.1334143898611773,1.2582625335559818,-0.003994004617874521,-7.1192675966142565,0.007480833117505594,-0.0032223393209278584,0.4738175399601216,1.2666653094843308,1.3842832948291555,-0.005707112326996572,-7.519117623411081,0.015724530333515944,0.0,0.49696463927478607,1.4552420715854664,1.4545233388774954,-0.008538968395694149,-7.723627197710248,0.028522558470356764,0.0023501968244090676,0.50644706191148,1.6258829442502012,1.5709003777239894,-0.015020087520207386,-10.639508393946867,0.02818592840346842,-0.006723182275891304,0.4806916426512968,1.4401269687587686,1.5474334489591908,-0.020836112984581153,-12.38149351961021,0.026192827547488907,-0.023109293542802334,0.4471761126909596,1.332130560564468,1.6406478020838908
L 深度超跌并集 | 量比<=0.5,95877,-0.13467570872198664,-0.9976055020702632,-0.14988807944177449,-0.061238415502522625,35.435489833641405,-0.0006273558817538822,-1.711066012218467,-1.4603796308972069e-05,0.0,0.49640595495185336,0.9986441613740664,0.9657771789708092,0.00029976416172442806,0.30052193000211824,0.0019407893918801686,-0.001161495572887361,0.4857579532488197,1.0782170411910441,1.121157047055343,-0.0006756438557316124,-0.5195640720395209,0.0014395274008550541,-0.006444728001952171,0.4583766199695682,1.0417975327332234,1.2161419837366314,-0.0021743011833656703,-1.5254169472804167,0.0022923998741402663,-0.013785927090793848,0.44235236968826563,1.0471952159811657,1.3096877502455846,-0.0016582132248198806,-0.8686150667565208,0.012204121752659784,-0.015692412853240967,0.4542320381037244,1.1927457686589371,1.4252782692839912,-0.007348813353716396,-3.257889417347079,0.02437780895183584,-0.02000002097338438,0.4523489503328213,1.3350145224776615,1.609100984750755
L 深度超跌并集 | 量比<=0.7,425121,0.1523333166105556,-0.7733883146579064,0.5728637311041916,0.20822744520170983,151.8627591136526,0.00029311976429548643,1.5512020338467603,6.12721425824118e-05,0.0,0.4876445005083406,1.0060736751752815,1.009472474305725,0.0017019184561402666,3.3600161536051676,0.0018138630539647229,-0.0014770682901144028,0.4827006332118555,1.0778672150205486,1.133613329804069,0.0013245074492996122,1.9476888086506547,0.00255375782916097,-0.004487760132178664,0.47055756231216284,1.0774448293974408,1.1977138785395272,0.00038646907237057537,0.4805333781952422,0.00572654331967015,-0.008836683351546526,0.46294137321420037,1.1246886341459605,1.294241055315061,-0.0035056363737176878,-3.4411321445725584,0.016026237201015016,-0.01013511698693037,0.4699037837655305,1.2648940520259067,1.4192659772320908,-0.008807965244566198,-7.039136841488401,0.024673271736189484,-0.016887858510017395,0.45957415744007785,1.3447747928506175,1.5747284200234246
L 深度超跌并集 | 量比<=0.9,837464,0.2212092759293558,-0.5454088365925056,0.7408586712038592,0.26353616881687,297.97934472934475,0.00047059754922177175,3.200301902965874,0.000261319766155965,0.0,0.4872981119267239,1.026191214315374,1.031020971241493,0.0018136900864509612,5.347094432704966,0.0024148938589220867,-0.0011405752156861126,0.48534207421758857,1.1056185807589984,1.1508109157238942,0.002179593263967572,4.47730409890498,0.004231377177211535,-0.002998540410771966,0.47969813372728815,1.1311057208354682,1.2121419303035834,0.0021435396730257778,3.4480597942872593,0.008503656806679933,-0.005847996799275279,0.47525874122484985,1.1894051026464774,1.3026780248683756,-0.002133267504075737,-2.558807221828525,0.01808954220829884,-0.008333311416208744,0.4752344362187556,1.3037600135472072,1.4319062151481512,-0.00840302857244216,-8.18781836126917,0.02476288539850023,-0.015600609593093395,0.4620349104556604,1.3474922986039657,1.5620981586738176
L 深度超跌并集 | 量比<=1.0,1009964,0.25032458231056154,-0.5111109797683577,0.806251358162774,0.287337009086261,359.05622775800714,0.0005406106393062033,3.731563044549492,0.00036713797355538786,0.0,0.4874661528641714,1.036844494862133,1.0412188947068732,0.0019425431314826146,6.344054880287836,0.0026605595045995577,-0.0009555951692163944,0.4868128186699193,1.116860988252036,1.1557626469614093,0.002267154843425552,4.84466133534649,0.004805678046429295,-0.002413535723462701,0.4831356676863295,1.1498096665027253,1.2151117896097305,0.002363798501706709,3.89493392210842,0.00937238523484283,-0.004938266705721617,0.478996988596027,1.2099747548535171,1.3054032243374405,-0.0021436942229066626,-2.7021811359365215,0.018547965637679586,-0.008086282294243574,0.47591021663013466,1.3121881204989105,1.4371752366247985,-0.008314661373775014,-7.850535048927528,0.024475357651705366,-0.015550213865935802,0.4621038985338733,1.343385640435669,1.5569672444439058
L 深度超跌并集 | 量比<=1.1,1150237,0.2548828147378759,-0.4961123763981674,0.8200583742638736,0.2898006930123092,408.89928825622775,0.0005505993917451638,4.204560176086486,0.00044703015589044417,0.0,0.4878212230212697,1.0448217465601393,1.0479067584074873,0.0018541898808139454,6.354428343395532,0.002808989404044413,-0.0008123423031065613,0.4877649202860729,1.1236170855087424,1.1583604807692915,0.0022413771658385817,5.039739190851432,0.0052393261914600265,-0.0019841401372104883,0.4855867483192858,1.1640200790901662,1.2180467171628215,0.002566964074558369,4.3332884148906965,0.009993022322728346,-0.0042372834868729115,0.48177522572776604,1.22480434532654,1.3067445818162038,-0.002109833019189476,-2.767671270138761,0.01888192545498841,-0.007893658708781004,0.4764624947132295,1.3181103986716451,1.440407520282089,-0.00810024015667374,-7.816470025484557,0.024368490920351267,-0.01551930932328105,0.4621158789296596,1.3417477694493591,1.554937073780628
L 深度超跌并集 | 量比<=1.2,1262326,0.25763960090761295,-0.4938951618029511,0.827851554739898,0.291676351380575,448.7181494661922,0.0005582040572736785,4.4386231759836425,0.0005286762480076352,0.0,0.4883004017771461,1.0529515085284924,1.0542717660002423,0.0019382575500371524,6.662335299488326,0.0030139717331205667,-0.0006293336628004909,0.4889106617974526,1.1329460627745653,1.1627252240652868,0.0025334563838313113,6.184496897720169,0.005663531965737079,-0.0016025686054490507,0.4877245016967757,1.1780542454679113,1.2221752324544684,0.0028439537900518774,5.0197993881076055,0.010633547419879015,-0.003620075178332627,0.48405315027941304,1.2402264130185758,1.3110990204465882,-0.0018715548011360304,-2.5026677995227766,0.019167319193683592,-0.007772961165755987,0.4768036796853414,1.3231730609792816,1.4439740621014683,-0.007880255413936388,-8.127754792956589,0.024281922107104073,-0.015479893889278173,0.46207573508013,1.3406236934293345,1.5538548639796756
L 深度超跌并集 | 量比<=1.5,1473143,0.2523608881783994,-0.47940144242065674,0.8172813008592563,0.2870606019386419,523.6113879003559,0.0005394899738698647,4.428133293037437,0.0006778242072522111,0.0,0.4886784091866778,1.0675645851320532,1.0677516646097376,0.0019544658794376298,6.8348536436585645,0.0034586587681130917,-0.00014323108189273626,0.49066576721145033,1.1530516204510783,1.1751573583219606,0.0026406070925107,6.638134145452625,0.006468605445991516,-0.0008849007426761091,0.49137764317007515,1.204682778511451,1.2315657192893525,0.002983975540686595,5.328815469224917,0.011898006113595256,-0.0025673445779830217,0.48801824978813285,1.2706957409117772,1.322172995740582,-0.0019455624425713794,-2.6051922223341575,0.019720291665150876,-0.0076218899339437485,0.4773371282149728,1.3319863829886116,1.4505410898605784,-0.0077680755991179455,-8.285743684000213,0.024120753738099177,-0.01563578099012375,0.4617687157141792,1.3374993007441163,1.552197843448271
L 深度超跌并集 | 量比<=2.0,1619912,0.2431330263746545,-0.48090015435118916,0.795825466766311,0.27979471031090125,575.7693950177936,0.0005100311606491465,4.307020967970557,0.0008302892121330085,0.0,0.48888567486983225,1.0820713032155953,1.0817840182053735,0.0018712376649584318,6.644688985021352,0.00397575086508969,0.0,0.4921511319904804,1.1761901896664724,1.19174891125493,0.00252417965209785,6.516686717507554,0.007286615605039531,0.0,0.49427659006045244,1.231650694583712,1.2446738943489548,0.0027176010054656805,4.9539048460846145,0.013161515818521027,-0.0017421387019567192,0.49119054193691875,1.3010043633430644,1.33657285812585,-0.002372704490372366,-3.1608564069046534,0.020262321451490706,-0.007488876581192017,0.4778203345038715,1.3403595388303005,1.4568031773783119,-0.00818580848582975,-8.911115874968484,0.024261439605495812,-0.015753916464746,0.46157988952732876,1.3383046088168897,1.5543304257365824
L 深度超跌并集 | 量比<=2.5,1676041,0.23337100604241856,-0.48748099171990944,0.772852721582715,0.27205236528613025,595.7256227758007,0.00047864061573512555,4.049589912316022,0.0009107077166814637,0.0,0.48884371402679466,1.0895643353431528,1.089646886266193,0.0017948535558496611,6.3858748270650825,0.004249381051177762,0.0,0.4927089277982944,1.1882586533789734,1.2013993628326032,0.00240957670168366,6.262248427534087,0.007693876011628066,0.0,0.4954630989507966,1.2449343492422469,1.2521534721405603,0.002524036723125388,4.63163477464784,0.013766261453298541,-0.0014104199362918735,0.49245876817994394,1.3154195927550116,1.3445605837552248,-0.0025781712819522035,-3.4400730723457986,0.020525154819127017,-0.0073982300236821175,0.47811333103769965,1.344324622032816,1.4594070689447427,-0.008351143233993162,-9.148106149408669,0.02436099778066512,-0.01585726998746395,0.46142172923222374,1.3390032565716037,1.556149326096416
S | 缩量下跌→放量上涨,122044,-0.7373267969724391,-0.9999998954318128,-3.481892206541949,-1.2677559181432776,43.57158157800785,-0.005749121330696154,-21.602915860151935,-0.006741961731499871,-0.006289237877354026,0.34392514175215494,0.46155441024922716,0.8434083781892535,-0.013139646105420113,-15.549717681199827,-0.015742705842312514,-0.015688186511397362,0.3176105012011446,0.4247732623986883,0.8964560197775405,-0.012968979653132566,-11.100839376455678,-0.012217448368493805,-0.01468872930854559,0.39249281314168377,0.6603217875879304,1.0078937526655516,-0.012758279115388344,-7.758011532486378,-0.0037395099611232997,-0.013730615377426147,0.4376485736925515,0.9201110046954104,1.1711450244216337,-0.017111557727538074,-12.88642694240634,0.003564811533935621,-0.020502300933003426,0.4354791630180056,1.0563209139674785,1.3609156628348649,-0.022055669744373726,-13.444121734463067,0.012159556759640911,-0.023990542627871037,0.43671270811522744,1.165272193972397,1.4960476574549146
L | 缩量下跌→放量上涨,41153,-0.7571325647101443,-0.9999999106253273,-3.3690728394551592,-1.3368186139159555,15.67136329017517,-0.0059810380624365465,-15.88081751526471,-0.0065407744676115155,-0.006993027403950691,0.3579082934415474,0.5144385351833765,0.8946878618546658,-0.01614106609380204,-19.037921201488874,-0.017990423797897708,-0.018865609541535378,0.3152530829664583,0.4216982379064779,0.9035879533322048,-0.014990506707578666,-13.316016613816984,-0.014072385115878978,-0.0187713373452425,0.3874277914544081,0.6551097318197576,1.0256722734234973,-0.013508532639280597,-9.32697636313794,-0.005162116346646897,-0.018505064770579338,0.42972212021055206,0.9007634878427848,1.187178769614126,-0.019791003829122578,-11.146803937807238,-0.002069067970361502,-0.028618600219488144,0.42061667037559036,0.9707177150767247,1.3304499163490584,-0.024515070849643442,-11.364781687782317,0.002126286554311588,-0.034746624529361725,0.4190204326923077,1.025602361171839,1.4172361061155494
S | 缩量→放量(不限阳线),253588,-0.6013119486935051,-0.99998834562669,-2.499871044701156,-0.8590614960481666,89.41748942172073,-0.004158044230175808,-21.083194001923495,-0.004396935888682188,-0.004070542519912124,0.39576399514172594,0.6164010604019962,0.8959099917382168,-0.009291102044733752,-13.343004879371712,-0.010789734532533367,-0.01114824740216136,0.36835625843414854,0.5608385232277382,0.9416997505832417,-0.008335975043011047,-9.459280008172142,-0.007192701124568418,-0.010735387913882732,0.41964759033761384,0.7823491411608908,1.0655262526175104,-0.008434731154973472,-6.968473818809194,-0.0005420303814069394,-0.010754923801869154,0.44934360050223304,0.9877157437525211,1.19830045400389,-0.011309740356717581,-9.799116304611202,0.009091082442018056,-0.01503758504986763,0.4516943750676507,1.1529921993456478,1.3907497678595357,-0.01477263689003164,-10.354552721623234,0.018438546183145162,-0.01806316990405321,0.45071022036289343,1.2671251045026222,1.5363961697201776
L | 缩量→放量(不限阳线),87448,-0.5841414659016413,-0.9999608037845319,-2.174263194913212,-0.8067874147719856,31.84559359067735,-0.003741472524629029,-14.85707679994616,-0.003958768612380573,-0.0042471729684621096,0.4109299240691611,0.6789423783231143,0.9385407720384222,-0.010389134332518698,-12.943559231748457,-0.012413089899560274,-0.013398306909948587,0.3641232205794846,0.5527138577032003,0.9499139766252329,-0.009294723918920356,-8.857676799513516,-0.008656481119838655,-0.013831689953804016,0.41359857822622254,0.7683526600037373,1.0768908137006248,-0.008328904518476371,-6.596803682397202,-0.0022525761023760335,-0.015314686112105846,0.43931893534720945,0.9543746296723379,1.2087678251605856,-0.012535802094880154,-8.777315418334897,0.0033603496976186455,-0.02281245030462742,0.43609424168882593,1.0500013960025836,1.3511960130846965,-0.016989432682761398,-10.460137030928927,0.008318339233090135,-0.028494615107774734,0.4319670399323896,1.105728948343755,1.4487960696771152
S | 放量上涨(不限前期缩量),737976,0.22526949170821675,-0.38420880856221695,0.7957942183571903,0.25396249785660335,258.67988767988766,0.0003192368522258182,2.2106926159470346,0.0023429166489665957,0.0,0.47757263097048896,1.248047222857952,1.2912337325200651,-0.0005430286469436452,-2.0292766267607494,0.00790750875490376,0.0016141360392794013,0.5091992040260526,1.4054471008798561,1.321639526373505,-0.0005276308193867003,-1.5096739489567612,0.013626167673219565,0.005550472065806389,0.5312717216688226,1.5098229209454854,1.308963426905025,-0.0011545018672848117,-2.290439567487928,0.025312599028204784,0.009093556553125381,0.5347226686618529,1.6771639961392122,1.4437059185760874,-0.00398908600293578,-5.18996825334744,0.03048151115780188,-0.0021141456672921777,0.4921986382776888,1.558949171097423,1.5975373894003575,-0.008219995374206776,-9.087496638307352,0.034120184084692244,-0.010035591665655375,0.4724932995251282,1.5207204342837555,1.688635953464045
L | 放量上涨(不限前期缩量),240410,0.1785950205079443,-0.4530372123361929,0.6353343082489219,0.22901416895111956,85.63490364025697,0.0003520243805554678,1.5947974163484797,0.0026909522041986995,-0.0004783654003404081,0.4780099104393017,1.2449758680744738,1.3078335922895366,-0.001060372610561168,-2.453004721771635,0.008515537749207753,0.0,0.49932992380753577,1.3720006941036118,1.3519945971276692,-0.001465615729008224,-2.434715560513697,0.013539766005931025,0.003918141359463334,0.5178437045336722,1.4332633386659426,1.318960523764341,-0.003718960563856179,-4.796198997801542,0.02627236976567475,0.006622548680752516,0.521698457511295,1.6194238543207893,1.4730593880199951,-0.010503043482143799,-9.635854374310632,0.023706858566656663,-0.00895856972783804,0.47488205800841987,1.3788260019478604,1.516516955205564,-0.016822255163317125,-13.973652339048057,0.023337018206814615,-0.021007895469665527,0.45061317777891485,1.305538757196497,1.5853235355210842
S | 连续3日量比渐降,1002253,6.78165686462684,-0.47514566238498523,6.239862818588581,2.117614568098045,351.66771929824563,0.007782612229467462,43.82014505616074,0.007605559694443617,0.004232713021337986,0.5760511567438561,2.0130426742453555,1.3869394680883096,0.014442116313460589,49.46322566420136,0.01651656906357846,0.009868419263511896,0.5758367384509483,1.913107385989824,1.374405119075939,0.014333389550317394,43.35010853892851,0.02003875963887507,0.010501806624233723,0.5591796798638213,1.8007850845852706,1.3949386211677162,0.014048858847780647,33.91611463038675,0.027357199073500767,0.010477242525666952,0.5403625759984846,1.76669616624168,1.4859802899486902,0.011666770108815703,19.484437869530232,0.03856668595755422,0.0068212468177080154,0.5189626531927961,1.7806563616729172,1.6386040552074455,0.00781496763705973,10.43798879662493,0.04724201510004846,0.003436369472183287,0.5075683342459663,1.8005479548958692,1.7369571493174552
L | 连续3日量比渐降,326464,7.738599754993739,-0.43168265490963176,5.719079754477475,2.2537971463208026,116.22071911712354,0.008511163645643544,33.885245755174175,0.008134965606947629,0.004504506243392825,0.569425725347971,1.915205135017515,1.3833176085617398,0.015904380861167047,34.52184123015242,0.018139294629575753,0.01052630739286542,0.5702622616222597,1.8883762814217773,1.397298695731859,0.015854719584718527,28.66993383919286,0.02147613394741608,0.010416659526526928,0.5504141497839151,1.7622798113120348,1.421287884221012,0.014895099641336038,20.750058690043588,0.02841503789364456,0.008897768333554268,0.5304840268655977,1.710799842450455,1.5008812769050877,0.009067622595827978,9.66800243711915,0.03378976432924612,0.002145033562555909,0.5045858614364329,1.604419108604713,1.5662927186512925,0.0033046043415332284,3.0168257050696217,0.03657078792405017,-0.00756325270049274,0.48166881381962645,1.535131278829059,1.6448586390710633
